Contact ID,Full Name,Email,Title,Phone,Location,Last Engagement Date,Engagement Score,Account ID
45549dc2,Seth Lopez,seth.lopez@gibson-hunt.com,HR Generalist,653.620.0364x9533,Lake Lisaberg,2025-03-14,16.73,7b187336
e84d224a,Matthew Nguyen,matthew.nguyen@gibson-hunt.com,Sales Representative,+1-623-594-1541x535,Jenniferborough,2025-04-28,21.11,7b187336
edbc0a9d,Logan Hubbard,logan.hubbard@gibson-hunt.com,Product Manager,165-485-2818x0505,Martineztown,2025-03-12,17.24,7b187336
1d322988,Tiffany Garcia,tiffany.garcia@gibson-hunt.com,Head of Demand Gen,+1-067-793-6580x48754,Alexanderfurt,2025-04-19,26.68,7b187336
61f12093,Samuel Kline,samuel.kline@gibson-hunt.com,Marketing Operations Manager,010.805.0541x5941,Smithstad,2025-04-17,11.16,7b187336
1b29888c,Melanie Frost,melanie.frost@gibson-hunt.com,Director of Marketing,(596)574-3375,Danielhaven,2025-03-22,19.3,7b187336
c97acb22,Thomas Dunlap,thomas.dunlap@gibson-hunt.com,Product Manager,+1-991-597-8744,East Patricia,2025-03-10,99.21,7b187336
140cf0e6,William Carter,william.carter@gibson-hunt.com,VP of Marketing,474.685.6541x0692,Juanstad,2025-03-19,1.67,7b187336
f21158a0,Derek Reynolds,derek.reynolds@gibson-hunt.com,RevOps Manager,+1-971-172-4205x575,Mcguirebury,2025-03-21,70.09,7b187336
799dd391,Craig Bolton,craig.bolton@gibson-hunt.com,VP of Marketing,(968)218-0675,Connertown,2025-05-05,45.52,7b187336
160c7aff,Vincent Hardy,vincent.hardy@gibson-hunt.com,CFO,262.139.2448x023,New Lindsey,2025-04-10,30.13,7b187336
204a744d,Jason Davis,jason.davis@gibson-hunt.com,Procurement Specialist,920.852.6009,Torresburgh,2025-02-15,21.55,7b187336
3c0583b5,Monica Adams,monica.adams@gibson-hunt.com,Head of Demand Gen,610.804.5158,South Codyburgh,2025-02-19,45.02,7b187336
e75e1473,John Mccoy,john.mccoy@gibson-hunt.com,Sales Representative,939.738.0171,West Dannybury,2025-04-24,6.71,7b187336
382c87fe,Amber Brooks,amber.brooks@gibson-hunt.com,HR Generalist,553-507-2757x38005,Hardinland,2025-04-18,8.27,7b187336
8894b92f,Valerie Collins,valerie.collins@gibson-hunt.com,Demand Gen Manager,957.138.8120x40689,North Luis,2025-03-15,91.64,7b187336
f6b7b4a3,Jaime Lindsey,jaime.lindsey@baker.com,CFO,2605711883,Richardport,2025-04-23,49.91,cf011c78
e60e7e92,Brent Griffin,brent.griffin@baker.com,CMO,576.778.9325x61629,West Brandon,2025-03-26,45.77,cf011c78
128506a2,Theresa Edwards,theresa.edwards@baker.com,Demand Gen Manager,355.420.7051x6620,Lake Edwinview,2025-04-03,96.58,cf011c78
665a7595,Doris Howe,doris.howe@baker.com,Head of Demand Gen,311.328.2241x2621,Zhangshire,2025-02-17,28.83,cf011c78
98777a47,David Montes,david.montes@baker.com,Product Manager,+1-922-203-8304x593,Castillobury,2025-02-11,11.16,cf011c78
36ee9bd0,Philip Martin,philip.martin@baker.com,HR Generalist,(102)931-6963x7676,Mooneytown,2025-04-14,74.14,cf011c78
7ba4fd4a,Stephanie Martinez,stephanie.martinez@baker.com,Procurement Specialist,+1-570-986-0423,Hinesmouth,2025-02-11,45.82,cf011c78
ed6052e2,Juan Johnson,juan.johnson@baker.com,Marketing Manager,759.167.7619x37960,New Courtneystad,2025-03-06,7.5,cf011c78
bcbddd3d,Kelly Lewis,kelly.lewis@baker.com,Sales Representative,685.978.1205x90496,Stephenmouth,2025-03-25,59.18,cf011c78
1abbffff,Matthew Myers,matthew.myers@baker.com,Product Manager,899.462.5698x36244,Andrewtown,2025-04-13,3.55,cf011c78
9eda8149,Crystal Kemp,crystal.kemp@baker.com,VP of Marketing,589-723-0286,East Danny,2025-02-11,41.05,cf011c78
9e50b02c,Kristi Martinez,kristi.martinez@baker.com,Demand Gen Manager,(038)114-2974x41610,East David,2025-03-20,59.69,cf011c78
1eb26299,Robert Smith,robert.smith@baker.com,CFO,+1-062-510-1765x40927,Lake Karenborough,2025-03-27,19.52,cf011c78
c56aaf5b,Amber Young,amber.young@baker.com,CMO,001-993-401-1116x58991,East Jaredton,2025-03-18,54.46,cf011c78
07a96f4e,Steven Frazier,steven.frazier@baker.com,CMO,240-590-9847x9301,West Isaachaven,2025-03-23,93.57,cf011c78
84f9e88f,Michelle Perry,michelle.perry@baker.com,VP of Marketing,446.976.4542,Roberthaven,2025-02-19,98.76,cf011c78
d12892a0,Jeremy Cook,jeremy.cook@baker.com,Demand Gen Manager,295-488-6986x9882,Lopezburgh,2025-04-10,10.59,cf011c78
06446fa4,Brian Miller,brian.miller@baker.com,Marketing Manager,(061)790-8220x46465,New Bonnieside,2025-02-20,4.52,cf011c78
6e79c4ae,Michelle Williams,michelle.williams@martin.com,Marketing Manager,001-517-783-0832,West Melvinburgh,2025-04-28,49.99,05619ba9
5effee27,Terrance King,terrance.king@martin.com,Marketing Operations Manager,1202801880,Martinmouth,2025-02-19,11.77,05619ba9
f70684dc,Debbie Meyer,debbie.meyer@martin.com,Software Engineer,(222)406-2242x072,Sullivanfort,2025-03-07,30.32,05619ba9
d31a2d0f,Leslie Kelly,leslie.kelly@martin.com,CMO,+1-585-060-8424x74020,Michaelborough,2025-02-13,5.04,05619ba9
65467bee,Jerry Peterson,jerry.peterson@martin.com,Procurement Specialist,+1-317-638-2493x8820,Victorfurt,2025-04-08,53.03,05619ba9
92b7b00c,William Smith,william.smith@martin.com,Product Manager,(832)202-2905x52919,West Kellyview,2025-02-18,60.06,05619ba9
c73d4fc4,Madison Bennett,madison.bennett@martin.com,Head of Demand Gen,001-812-217-5983x410,Grahammouth,2025-03-11,78.23,05619ba9
019baab5,Daniel Figueroa,daniel.figueroa@martin.com,VP of Marketing,+1-962-331-7576x67787,West Thomas,2025-03-31,92.87,05619ba9
fadb48e1,Warren Hodges,warren.hodges@martin.com,IT Support Specialist,357-435-5242,New Timothyland,2025-02-24,16.43,05619ba9
32b9b892,Brandi Horton,brandi.horton@martin.com,Demand Gen Manager,184.082.1628x3533,Lake Victor,2025-03-13,64.55,05619ba9
7dcd7b20,Jonathan Hickman,jonathan.hickman@martin.com,CFO,(793)293-7496x293,Brandonland,2025-03-08,53.84,05619ba9
21ceaf6b,Mark Kelly,mark.kelly@martin.com,CMO,633-263-6363x807,East Andrestad,2025-02-10,19.23,05619ba9
a0047867,Thomas Webb,thomas.webb@martin.com,Head of Demand Gen,342-993-2002,East Robertstad,2025-02-28,40.46,05619ba9
e332e0a4,Michael Jennings,michael.jennings@martin.com,Product Manager,4358891677,Nancyshire,2025-02-13,64.73,05619ba9
7a040d02,Russell Mckenzie,russell.mckenzie@martin.com,Demand Gen Manager,035.220.2285x000,South Brandonbury,2025-02-22,15.53,05619ba9
4c480083,Andrew Cook,andrew.cook@martin.com,Demand Gen Manager,730-989-5946x61776,Heatherburgh,2025-04-19,91.03,05619ba9
42fdc109,Glenn Rush,glenn.rush@martin.com,Marketing Manager,039-400-6788x92728,East Amandamouth,2025-04-24,43.8,05619ba9
3352d25a,Melissa Adkins,melissa.adkins@martin.com,RevOps Manager,178.772.0601x810,Kimville,2025-02-20,54.59,05619ba9
cb6d9bec,Alyssa King,alyssa.king@martin.com,Customer Success Rep,(419)490-2585x58909,West Jacquelineburgh,2025-03-12,71.84,05619ba9
61da9c80,Kenneth Brooks,kenneth.brooks@krause-ruiz.com,Head of Demand Gen,001-017-962-1019,East Julieberg,2025-02-26,65.58,765c11ea
ea561d21,Jennifer Gordon,jennifer.gordon@krause-ruiz.com,CFO,090-021-6378,South Nathaniel,2025-03-15,71.64,765c11ea
c814cc93,Jamie Soto,jamie.soto@krause-ruiz.com,Director of Marketing,9723658743,Angelaburgh,2025-03-16,53.59,765c11ea
a0fc1a2f,Virginia Simpson,virginia.simpson@krause-ruiz.com,Procurement Specialist,(644)898-4499x9274,Maryview,2025-02-06,78.02,765c11ea
ddb2b5f8,Brenda Stokes,brenda.stokes@krause-ruiz.com,RevOps Manager,(848)506-7448,West Christine,2025-03-28,63.95,765c11ea
51b3b97f,Erik Williams,erik.williams@krause-ruiz.com,Sales Representative,703-662-8395,West Jacob,2025-03-29,37.12,765c11ea
40a9e27d,Cynthia Wilson,cynthia.wilson@krause-ruiz.com,Software Engineer,805-750-8754,Reneemouth,2025-02-24,57.95,765c11ea
ffd9a3d0,Richard Parrish,richard.parrish@krause-ruiz.com,Demand Gen Manager,971.133.9120,East Heather,2025-02-27,43.26,765c11ea
31e14c67,Daniel Howard,daniel.howard@krause-ruiz.com,Marketing Operations Manager,951.732.1745,Lake Rachel,2025-03-04,28.19,765c11ea
e8d22ce7,Gabriella Jackson,gabriella.jackson@krause-ruiz.com,Marketing Operations Manager,(261)783-0260x506,Lake Michael,2025-02-12,20.36,765c11ea
43ef0b83,Sherry Castillo,sherry.castillo@krause-ruiz.com,Procurement Specialist,(878)895-9306x7587,North Michaelberg,2025-04-16,18.78,765c11ea
ca096676,David Gomez,david.gomez@krause-ruiz.com,CFO,(485)025-6031x6835,Ryanmouth,2025-05-05,10.92,765c11ea
071a6c7f,Paula Moore,paula.moore@krause-ruiz.com,Sales Representative,+1-540-283-9891x7447,Abigailbury,2025-02-24,85.38,765c11ea
752ec056,Pamela Gordon,pamela.gordon@krause-ruiz.com,VP of Marketing,9166034535,Oconnorfort,2025-04-13,34.75,765c11ea
6caef20c,Matthew Serrano,matthew.serrano@krause-ruiz.com,Procurement Specialist,001-216-684-5121x359,South Jasminefurt,2025-04-11,16.15,765c11ea
7cedaf61,Dylan Dougherty,dylan.dougherty@krause-ruiz.com,Marketing Manager,855.848.0055,Thompsonhaven,2025-02-15,72.28,765c11ea
007c98e9,William Allison,william.allison@krause-ruiz.com,Software Engineer,765-128-3565,Jessemouth,2025-02-18,40.48,765c11ea
6010e5c7,Kevin Walker,kevin.walker@krause-ruiz.com,Finance Manager,850-935-6247x38443,Port Patrickfort,2025-04-29,22.57,765c11ea
d8cf845d,Stephen White,stephen.white@krause-ruiz.com,Director of Marketing,001-846-663-5343,New Dennisland,2025-04-23,31.43,765c11ea
f03dde39,Sara Smith,sara.smith@krause-ruiz.com,Product Manager,(651)732-6622x955,East Elizabethside,2025-02-10,30.65,765c11ea
aedfdfc4,Edwin Christensen,edwin.christensen@morris.org,Customer Success Rep,(261)771-3679x52257,Port Roger,2025-02-27,29.96,463cf4c1
8516bfd5,Tracy Green,tracy.green@morris.org,RevOps Manager,863-111-8877,Thomasport,2025-02-20,42.87,463cf4c1
d5b4004e,Aaron Campbell,aaron.campbell@morris.org,Head of Demand Gen,(055)485-4180x34167,Lake Molly,2025-03-21,72.74,463cf4c1
6e6c503c,Brandon Johnson,brandon.johnson@morris.org,CFO,064.494.8581,North Joefort,2025-03-04,33.38,463cf4c1
b1f8d594,Michael Mendez,michael.mendez@morris.org,Marketing Operations Manager,001-549-708-9195x0478,Gonzalezmouth,2025-02-09,55.19,463cf4c1
ff1303f3,Eric Figueroa,eric.figueroa@morris.org,VP of Marketing,001-623-772-0617x30757,Lake Annhaven,2025-03-14,74.68,463cf4c1
6159ceef,Jason Thompson,jason.thompson@morris.org,Customer Success Rep,7720065956,Fryeberg,2025-04-06,95.58,463cf4c1
92feb634,Elizabeth Brown,elizabeth.brown@morris.org,Head of Demand Gen,58836811,Jerrystad,2025-03-01,11.47,463cf4c1
7818e451,Jonathan Lowe,jonathan.lowe@morris.org,IT Support Specialist,(956)497-5094x3535,Alexanderhaven,2025-03-17,75.46,463cf4c1
007be10f,Dawn Bauer,dawn.bauer@morris.org,Marketing Manager,278.632.8240,Romerochester,2025-03-24,13.39,463cf4c1
ba08d7a5,Shannon Park,shannon.park@morris.org,CFO,+1-107-184-4255x20206,Feliciahaven,2025-04-09,12.46,463cf4c1
70ca7b77,Christopher Hinton,christopher.hinton@morris.org,Marketing Operations Manager,+1-277-904-9226x43219,South Justin,2025-03-05,3.73,463cf4c1
77b472ca,Nancy Wilson,nancy.wilson@morris.org,Software Engineer,095-105-4831x695,Millerside,2025-02-26,78.67,463cf4c1
80cade34,Ronald Montoya,ronald.montoya@morris.org,Marketing Manager,001-658-487-9850,Chadview,2025-03-11,18.19,463cf4c1
c355040f,Scott Morris,scott.morris@morris.org,Marketing Manager,670.107.8642x57802,Josephport,2025-02-24,25.13,463cf4c1
0e572ae5,Megan Case,megan.case@morris.org,Finance Manager,001-402-877-1519x9818,Josephshire,2025-03-14,8.73,463cf4c1
25caaf6d,Kimberly Lambert,kimberly.lambert@morris.org,Director of Marketing,640.355.9628x5187,East Lawrencefort,2025-03-25,23.27,463cf4c1
92f57488,Courtney Lane,courtney.lane@drake.biz,Product Manager,+1-231-425-3516x88199,Karenborough,2025-02-10,84.13,ccf52f19
a0c56ea6,Mark Barnett,mark.barnett@drake.biz,Product Manager,(017)578-4207,Stewartbury,2025-02-08,52.28,ccf52f19
1e87f117,Margaret Barr,margaret.barr@drake.biz,HR Generalist,001-443-038-1198x6670,Port Teresaville,2025-04-09,50.59,ccf52f19
12114ed7,Jennifer Bell,jennifer.bell@drake.biz,RevOps Manager,998.896.7061x7387,West Patriciashire,2025-04-29,1.66,ccf52f19
ffd08cbc,Sophia Rodriguez,sophia.rodriguez@drake.biz,Head of Demand Gen,(541)401-1844,Mayerborough,2025-03-22,62.01,ccf52f19
415f546f,Christopher Morgan,christopher.morgan@drake.biz,Marketing Manager,(099)005-2198,North Christineview,2025-03-28,89.59,ccf52f19
46f8d7e1,Charles Foster,charles.foster@drake.biz,VP of Marketing,(039)596-8614x0299,South Melindaport,2025-02-09,80.5,ccf52f19
ddb2fb38,Ryan Weaver,ryan.weaver@drake.biz,Marketing Manager,3327404399,Port Brianville,2025-03-17,13.31,ccf52f19
895461ea,Justin Baker,justin.baker@drake.biz,Marketing Operations Manager,429-732-9881x714,Lake Patrick,2025-03-20,11.19,ccf52f19
a4b459b8,Jeffery Bennett,jeffery.bennett@drake.biz,Procurement Specialist,784.939.9272,New Marktown,2025-03-30,83.07,ccf52f19
5a91c330,Steven Hall,steven.hall@drake.biz,VP of Marketing,+1-716-745-2359x5251,Port Courtney,2025-02-19,53.73,ccf52f19
de3d1b4e,Heather Montgomery,heather.montgomery@drake.biz,Head of Demand Gen,590-510-3293,Port Cathybury,2025-03-28,61.52,ccf52f19
e819a298,David Cole,david.cole@drake.biz,Finance Manager,972-195-2473x513,Lake Hannah,2025-04-04,19.9,ccf52f19
61b17f46,Eric Ayala,eric.ayala@drake.biz,HR Generalist,001-873-523-8204x46580,Underwoodview,2025-03-07,89.98,ccf52f19
ed17b1d7,Kelsey Garcia,kelsey.garcia@drake.biz,Director of Marketing,(529)418-9770x0827,Kiddtown,2025-02-13,44.95,ccf52f19
43b3d3b8,Erica Huang,erica.huang@drake.biz,CMO,522-585-3255x115,West Jessica,2025-04-18,5.8,ccf52f19
dbbb879e,Amanda Miller,amanda.miller@drake.biz,CMO,(848)869-0041,North Kelly,2025-05-02,97.46,ccf52f19
2.65E+12,Christina Wyatt,christina.wyatt@drake.biz,Product Manager,3564516844,East Edgarstad,2025-04-10,7.18,ccf52f19
ac1ded74,Tonya Walsh,tonya.walsh@drake.biz,Product Manager,112.583.2804,Markfurt,2025-03-14,74.99,ccf52f19
f51fd115,Renee Garcia,renee.garcia@scott.com,HR Generalist,890-357-0020x1306,Debbieborough,2025-04-25,33.63,ca0d82dc
ca933f3b,Lynn Jenkins,lynn.jenkins@scott.com,Finance Manager,6538797247,Morrisonstad,2025-02-27,61.47,ca0d82dc
b37685e3,Elizabeth Lee,elizabeth.lee@scott.com,CMO,001-936-915-0170x24411,Joyceland,2025-03-06,12.65,ca0d82dc
eeca912c,Megan Cole,megan.cole@scott.com,IT Support Specialist,499-822-6962x761,North Jessica,2025-02-25,55.05,ca0d82dc
64891c22,Dennis Watkins,dennis.watkins@scott.com,Software Engineer,4893912384,South Laurie,2025-04-12,54.65,ca0d82dc
1f96c2a9,Kim Harris,kim.harris@scott.com,Director of Marketing,1238403318,East Jadebury,2025-03-13,73.02,ca0d82dc
632f8009,Samantha Everett,samantha.everett@scott.com,Marketing Manager,7972567244,South Audrey,2025-04-30,78.4,ca0d82dc
de68b35e,Richard Dean,richard.dean@scott.com,VP of Marketing,001-834-842-0003x95758,Lake Samuel,2025-02-09,51.03,ca0d82dc
536feecc,Yolanda Daugherty,yolanda.daugherty@scott.com,Marketing Manager,+1-840-545-3924x8749,South Antonio,2025-04-11,80.14,ca0d82dc
5f36b87c,Nicholas Stokes,nicholas.stokes@scott.com,Demand Gen Manager,+1-434-898-9031x89303,North Rodney,2025-03-31,68.04,ca0d82dc
89b7edfa,Jason Blake,jason.blake@scott.com,VP of Marketing,(890)402-5896x484,Warrenmouth,2025-04-02,39.01,ca0d82dc
60e7c1de,Jill Thomas,jill.thomas@scott.com,IT Support Specialist,500-955-4349x418,Justinfurt,2025-03-05,20.94,ca0d82dc
3d324862,Gregory Joseph,gregory.joseph@scott.com,Demand Gen Manager,2732527706,Port Jerryhaven,2025-03-15,50.41,ca0d82dc
b34b3bab,Phillip Howe,phillip.howe@scott.com,Marketing Operations Manager,763.954.1599,East Trevor,2025-04-30,8.31,ca0d82dc
00d59af4,Ronnie Gonzales,ronnie.gonzales@scott.com,Procurement Specialist,640.789.9575x7891,West Lisabury,2025-02-12,35.43,ca0d82dc
a490d4f1,Matthew Clayton,matthew.clayton@scott.com,RevOps Manager,+1-265-253-6008x50140,West Madeline,2025-02-28,64.24,ca0d82dc
bc3f830b,Christina Mclean,christina.mclean@scott.com,CFO,(564)463-6795,Carlside,2025-02-26,39.56,ca0d82dc
d2aab850,Sean Torres,sean.torres@scott.com,Finance Manager,+1-280-882-4853,Washingtonborough,2025-03-04,35.89,ca0d82dc
e4db03a9,Christina Hill,christina.hill@gibson.com,VP of Marketing,+1-925-697-8252x66678,Port Jessica,2025-04-17,47.24,390fd2e4
5ac5e030,Amanda Edwards,amanda.edwards@gibson.com,Demand Gen Manager,001-171-149-7527x24899,Snyderview,2025-04-02,58.95,390fd2e4
c5328344,Evelyn Richards,evelyn.richards@gibson.com,Customer Success Rep,+1-008-664-3489x10375,New Sergio,2025-02-16,42.14,390fd2e4
fa9fc5dc,Barbara Smith,barbara.smith@gibson.com,Product Manager,(340)848-8740x51754,East Jeremy,2025-02-25,69.1,390fd2e4
feb1337d,Leslie Fisher,leslie.fisher@gibson.com,Head of Demand Gen,821.846.6760x28383,Port Patriciahaven,2025-02-06,85.69,390fd2e4
ab96cdd8,Kelly Jones,kelly.jones@gibson.com,Marketing Manager,(714)468-0994x63967,Jamieland,2025-04-02,98.62,390fd2e4
97ebe5db,Patricia Chang,patricia.chang@gibson.com,Marketing Operations Manager,001-980-088-4773x5552,Port Joseph,2025-03-10,96.18,390fd2e4
44daed0e,Suzanne Garza,suzanne.garza@gibson.com,VP of Marketing,618.336.7801,Markborough,2025-03-23,22.96,390fd2e4
56454ddc,Melinda Acosta,melinda.acosta@gibson.com,Demand Gen Manager,001-703-738-5932,Gutierrezville,2025-02-10,70.33,390fd2e4
22c2a975,Tracy Weaver,tracy.weaver@gibson.com,Director of Marketing,+1-299-924-6087x28380,Port Barbarashire,2025-04-13,4.05,390fd2e4
6c47fc76,James Cooper,james.cooper@gibson.com,HR Generalist,6026040070,North Meganberg,2025-04-18,3.14,390fd2e4
1015ec4e,Christopher Peck,christopher.peck@gibson.com,Finance Manager,+1-262-073-7842x0415,East Thomasbury,2025-03-27,97.84,390fd2e4
f009f770,Jordan Smith,jordan.smith@gibson.com,Customer Success Rep,+1-564-423-8302,Solomonhaven,2025-05-05,48.93,390fd2e4
933ecd23,Jennifer Harmon,jennifer.harmon@gibson.com,Marketing Operations Manager,292-713-9574,North Sean,2025-02-16,84.12,390fd2e4
38830d2e,Charles Scott,charles.scott@gibson.com,Director of Marketing,001-755-398-3180x3750,Pagemouth,2025-03-10,47.05,390fd2e4
40fb4eb0,Jacob Hoffman,jacob.hoffman@jennings-adams.net,Head of Demand Gen,132.822.0413,Port Christopherborough,2025-03-30,93.05,9f0846d2
dfd14e28,Stephen Hines,stephen.hines@jennings-adams.net,Procurement Specialist,9960383756,Walkerland,2025-03-17,75.15,9f0846d2
080185c1,Tracy Mccarthy,tracy.mccarthy@jennings-adams.net,Finance Manager,028.083.6879x626,Gregoryside,2025-04-19,67.84,9f0846d2
0d05fd98,James Vargas,james.vargas@jennings-adams.net,HR Generalist,(435)072-2139x630,West Sonyaborough,2025-03-20,44.22,9f0846d2
f89f5c72,Russell Herrera,russell.herrera@jennings-adams.net,Procurement Specialist,(344)490-9260x4138,East Anne,2025-02-05,77.57,9f0846d2
170da53a,Jonathan Willis,jonathan.willis@jennings-adams.net,Marketing Manager,032-773-1807x13974,Martinview,2025-04-24,78.35,9f0846d2
f22ae84e,Mary Vance,mary.vance@jennings-adams.net,Marketing Manager,001-703-572-0413x5795,Jasonborough,2025-04-08,68.58,9f0846d2
082c6675,Carmen Day,carmen.day@jennings-adams.net,Demand Gen Manager,+1-590-529-7300,Coxview,2025-02-19,85.13,9f0846d2
b21f132c,Jeanne Harmon,jeanne.harmon@jennings-adams.net,Marketing Manager,001-797-135-5920x888,Perezberg,2025-02-28,51.53,9f0846d2
c51eb0dd,Bryan Griffin,bryan.griffin@jennings-adams.net,Procurement Specialist,3352853989,Cunninghamchester,2025-05-04,61.68,9f0846d2
5532b650,Christopher Carlson,christopher.carlson@jennings-adams.net,Finance Manager,+1-959-611-2799x743,West Billyville,2025-03-19,66.7,9f0846d2
a6f24415,Nancy Grant,nancy.grant@jennings-adams.net,Product Manager,151-122-6958,Port Kyle,2025-04-21,30.13,9f0846d2
fec4b10f,Robin Strong,robin.strong@jennings-adams.net,Finance Manager,(972)647-4400,Humphreyport,2025-04-14,24.7,9f0846d2
c505327d,Jill Martin,jill.martin@jennings-adams.net,Director of Marketing,(347)626-2305,Port Shannonmouth,2025-02-17,25.49,9f0846d2
d9d683d1,Brian Duncan,brian.duncan@jennings-adams.net,Director of Marketing,2602397204,Port Andreafort,2025-03-25,48.26,9f0846d2
b310cfa9,Frank Peterson,frank.peterson@jennings-adams.net,CFO,544-029-0549,New Robinmouth,2025-03-09,6.66,9f0846d2
86afd493,Richard Brown,richard.brown@jennings-adams.net,RevOps Manager,+1-754-817-8983,Paynefort,2025-03-08,65.25,9f0846d2
cba0d93d,Edward Johnson,edward.johnson@jennings-adams.net,Procurement Specialist,425-569-3393x751,Port Kevinmouth,2025-03-27,89.6,9f0846d2
305a8d09,Donna James,donna.james@ward.com,CFO,(892)136-5936x69788,Laurenview,2025-04-15,63.93,07f2ba50
fc07db7b,Melissa Steele,melissa.steele@ward.com,VP of Marketing,514-381-5550x209,New Jessica,2025-02-14,80.96,07f2ba50
66885c90,Angel Jones,angel.jones@ward.com,Software Engineer,(998)688-8258x03450,South Melissatown,2025-03-27,48.24,07f2ba50
ac475917,Peter Duncan,peter.duncan@ward.com,Finance Manager,(125)968-2339,Thompsonside,2025-03-21,59.53,07f2ba50
68638659,John Lewis,john.lewis@ward.com,Software Engineer,333.218.4678,Markmouth,2025-03-14,76.46,07f2ba50
c2eaafaa,Christine Sanders,christine.sanders@ward.com,CFO,540.307.3714,Neilport,2025-04-16,39.81,07f2ba50
